start,end,duration_seconds,duration_minutes,app,device_id
2026-04-13T08:50:45.667128+02:00,2026-04-13T08:51:40.920734+02:00,55,0.92,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T08:52:51.766002+02:00,2026-04-13T08:53:17.014954+02:00,25,0.42,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T08:53:17.191664+02:00,2026-04-13T08:54:10.854818+02:00,53,0.88,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T08:54:10.854818+02:00,2026-04-13T08:54:17.111352+02:00,6,0.1,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T09:00:53.934831+02:00,2026-04-13T09:02:16.372903+02:00,82,1.37,com.microsoft.Office.Outlook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T09:02:16.387047+02:00,2026-04-13T09:04:38.528907+02:00,142,2.37,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T10:31:13.157710+02:00,2026-04-13T10:32:51.086652+02:00,97,1.62,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T10:34:38.536188+02:00,2026-04-13T10:34:40.060039+02:00,1,0.02,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T10:34:40.079030+02:00,2026-04-13T10:34:41.805778+02:00,1,0.02,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T10:34:41.805778+02:00,2026-04-13T10:35:05.413412+02:00,23,0.38,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T10:35:05.413412+02:00,2026-04-13T10:35:06.694254+02:00,1,0.02,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T10:35:26.396520+02:00,2026-04-13T10:35:28.044655+02:00,1,0.02,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T10:39:04.826315+02:00,2026-04-13T10:39:06.104042+02:00,1,0.02,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T10:39:06.117302+02:00,2026-04-13T10:39:23.947335+02:00,17,0.28,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T10:41:42.372011+02:00,2026-04-13T10:43:21.169715+02:00,98,1.63,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T10:44:01.392237+02:00,2026-04-13T10:44:02.715475+02:00,1,0.02,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T10:53:38.691830+02:00,2026-04-13T10:53:42.330128+02:00,3,0.05,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T11:03:12.033300+02:00,2026-04-13T11:03:17.138317+02:00,5,0.08,com.microsoft.Office.Outlook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T11:03:18.092999+02:00,2026-04-13T11:04:46.515470+02:00,88,1.47,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T11:05:26.452194+02:00,2026-04-13T11:06:15.487750+02:00,49,0.82,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T11:09:25.158974+02:00,2026-04-13T11:09:26.958359+02:00,1,0.02,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T11:09:27.223534+02:00,2026-04-13T11:09:55.209900+02:00,27,0.45,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T11:09:55.209900+02:00,2026-04-13T11:09:56.176906+02:00,0,0.0,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T11:09:56.176906+02:00,2026-04-13T11:09:57.237886+02:00,1,0.02,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T11:13:33.656110+02:00,2026-04-13T11:15:24.053648+02:00,110,1.83,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T11:18:45.162007+02:00,2026-04-13T11:18:49.332264+02:00,4,0.07,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T11:18:49.524806+02:00,2026-04-13T11:18:53.246027+02:00,3,0.05,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T11:18:53.246027+02:00,2026-04-13T11:18:54.581228+02:00,1,0.02,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T11:40:40.943564+02:00,2026-04-13T11:40:42.374540+02:00,1,0.02,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T11:40:45.001229+02:00,2026-04-13T11:40:53.417955+02:00,8,0.13,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T11:40:56.424897+02:00,2026-04-13T11:40:58.279520+02:00,1,0.02,com.apple.calculator,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T12:16:16.911385+02:00,2026-04-13T12:16:25.100573+02:00,8,0.13,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T12:36:44.534470+02:00,2026-04-13T12:36:46.870158+02:00,2,0.03,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T12:36:47.649010+02:00,2026-04-13T12:37:49.520047+02:00,61,1.02,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T12:37:49.520047+02:00,2026-04-13T12:37:53.512103+02:00,3,0.05,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:01:02.635222+02:00,2026-04-13T13:01:41.603359+02:00,38,0.63,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:02:04.456140+02:00,2026-04-13T13:03:34.202872+02:00,89,1.48,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:03:36.477410+02:00,2026-04-13T13:03:39.413076+02:00,2,0.03,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:03:40.158319+02:00,2026-04-13T13:03:52.775326+02:00,12,0.2,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:04:14.826023+02:00,2026-04-13T13:04:17.975072+02:00,3,0.05,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:04:18.201439+02:00,2026-04-13T13:04:21.299466+02:00,3,0.05,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:04:21.925582+02:00,2026-04-13T13:04:43.553498+02:00,21,0.35,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:04:43.553498+02:00,2026-04-13T13:04:52.868993+02:00,9,0.15,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:05:23.974228+02:00,2026-04-13T13:05:26.025887+02:00,2,0.03,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:05:26.992500+02:00,2026-04-13T13:05:28.478042+02:00,1,0.02,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:05:28.478042+02:00,2026-04-13T13:05:47.160207+02:00,18,0.3,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:06:01.621453+02:00,2026-04-13T13:06:03.280455+02:00,1,0.02,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:06:56.808078+02:00,2026-04-13T13:07:29.851405+02:00,33,0.55,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:10:16.184897+02:00,2026-04-13T13:10:18.703006+02:00,2,0.03,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:10:19.450683+02:00,2026-04-13T13:10:54.793354+02:00,35,0.58,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:10:54.793354+02:00,2026-04-13T13:12:06.851731+02:00,72,1.2,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:12:06.851731+02:00,2026-04-13T13:12:11.044723+02:00,4,0.07,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:12:22.056770+02:00,2026-04-13T13:13:48.681426+02:00,86,1.43,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:14:22.017885+02:00,2026-04-13T13:42:24.386700+02:00,1682,28.03,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:42:24.386700+02:00,2026-04-13T13:43:13.543576+02:00,49,0.82,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:43:13.543576+02:00,2026-04-13T13:52:45.702113+02:00,572,9.53,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:55:50.508106+02:00,2026-04-13T13:56:21.045193+02:00,30,0.5,com.apple.PassbookUIService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T13:59:42.059137+02:00,2026-04-13T13:59:46.735850+02:00,4,0.07,com.apple.PassbookUIService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T14:39:24.909283+02:00,2026-04-13T14:39:45.015581+02:00,20,0.33,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T14:39:45.015581+02:00,2026-04-13T14:39:48.149772+02:00,3,0.05,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T14:42:40.909943+02:00,2026-04-13T14:43:24.269412+02:00,43,0.72,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T14:52:29.682379+02:00,2026-04-13T14:52:36.384973+02:00,6,0.1,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T14:52:39.235618+02:00,2026-04-13T14:53:04.189983+02:00,24,0.4,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T14:53:04.189983+02:00,2026-04-13T14:53:11.934575+02:00,7,0.12,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T14:53:13.236492+02:00,2026-04-13T14:53:20.611245+02:00,7,0.12,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T14:53:20.631335+02:00,2026-04-13T14:53:38.762034+02:00,18,0.3,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T14:54:41.890790+02:00,2026-04-13T14:54:45.738616+02:00,3,0.05,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T14:54:45.738616+02:00,2026-04-13T14:54:59.302256+02:00,13,0.22,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T14:54:59.302256+02:00,2026-04-13T14:56:23.570562+02:00,84,1.4,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T14:56:23.570562+02:00,2026-04-13T14:58:30.108968+02:00,126,2.1,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T14:58:30.108968+02:00,2026-04-13T14:58:36.692668+02:00,6,0.1,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:00:19.024193+02:00,2026-04-13T15:00:58.210400+02:00,39,0.65,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:15:13.669192+02:00,2026-04-13T15:15:36.104725+02:00,22,0.37,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:19:50.842972+02:00,2026-04-13T15:22:00.879403+02:00,130,2.17,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:42:19.791877+02:00,2026-04-13T15:42:22.890875+02:00,3,0.05,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:42:23.139646+02:00,2026-04-13T15:42:30.645719+02:00,7,0.12,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:45:10.474094+02:00,2026-04-13T15:45:12.987535+02:00,2,0.03,com.apple.BarcodeScanner,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:45:12.987535+02:00,2026-04-13T15:45:33.139790+02:00,20,0.33,com.apple.PassbookUIService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:45:33.139790+02:00,2026-04-13T15:45:35.135733+02:00,1,0.02,com.apple.BarcodeScanner,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:45:36.164839+02:00,2026-04-13T15:45:57.912814+02:00,21,0.35,com.revolut.revolut,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:46:01.554281+02:00,2026-04-13T15:46:03.449611+02:00,1,0.02,com.apple.BarcodeScanner,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:46:03.449611+02:00,2026-04-13T15:46:13.962446+02:00,10,0.17,com.apple.PassbookUIService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:46:13.962446+02:00,2026-04-13T15:46:17.209249+02:00,3,0.05,com.apple.BarcodeScanner,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:46:17.402316+02:00,2026-04-13T15:46:33.770670+02:00,16,0.27,com.revolut.revolut,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:46:33.770670+02:00,2026-04-13T15:46:40.734452+02:00,6,0.1,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:46:44.769380+02:00,2026-04-13T15:46:46.800651+02:00,2,0.03,com.apple.BarcodeScanner,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:46:46.800651+02:00,2026-04-13T15:46:55.985064+02:00,9,0.15,com.apple.PassbookUIService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:46:55.985064+02:00,2026-04-13T15:47:07.951874+02:00,11,0.18,com.apple.BarcodeScanner,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:47:07.951874+02:00,2026-04-13T15:47:16.073275+02:00,8,0.13,com.apple.PassbookUIService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:47:16.073275+02:00,2026-04-13T15:47:23.717490+02:00,7,0.12,com.apple.BarcodeScanner,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:47:24.608092+02:00,2026-04-13T15:48:05.205355+02:00,40,0.67,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T15:55:59.847515+02:00,2026-04-13T15:56:02.391682+02:00,2,0.03,com.apple.BarcodeScanner,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T16:04:30.914255+02:00,2026-04-13T16:06:11.747166+02:00,100,1.67,com.revolut.revolut,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T16:34:20.799553+02:00,2026-04-13T16:34:20.868471+02:00,0,0.0,com.revolut.revolut,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T16:34:20.868471+02:00,2026-04-13T16:34:24.540570+02:00,3,0.05,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T17:56:18.419887+02:00,2026-04-13T17:56:20.551039+02:00,2,0.03,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T17:56:25.368598+02:00,2026-04-13T17:56:30.872893+02:00,5,0.08,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T17:56:30.895219+02:00,2026-04-13T17:57:12.636719+02:00,41,0.68,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T21:01:06.088916+02:00,2026-04-13T21:01:18.837641+02:00,12,0.2,com.apple.calculator,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T21:06:14.320647+02:00,2026-04-13T21:06:19.406341+02:00,5,0.08,com.facebook.Messenger,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T21:06:19.406341+02:00,2026-04-13T21:07:37.355261+02:00,77,1.28,com.facebook.Facebook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T21:07:37.355261+02:00,2026-04-13T21:07:44.138158+02:00,6,0.1,com.facebook.Messenger,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T21:07:44.138158+02:00,2026-04-13T21:09:34.632002+02:00,110,1.83,com.facebook.Facebook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T21:21:22.865115+02:00,2026-04-13T21:21:29.111245+02:00,6,0.1,com.apple.mobiletimer,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T21:26:23.728655+02:00,2026-04-13T21:27:35.692956+02:00,71,1.18,com.apple.calculator,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T21:27:36.023908+02:00,2026-04-13T21:29:07.726465+02:00,91,1.52,com.apple.calculator,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T21:30:53.351325+02:00,2026-04-13T21:30:53.362807+02:00,0,0.0,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T21:30:57.734418+02:00,2026-04-13T21:31:06.837153+02:00,9,0.15,com.apple.Preferences,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T21:33:43.037381+02:00,2026-04-13T21:33:43.039046+02:00,0,0.0,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-13T21:33:43.052988+02:00,2026-04-13T21:33:46.285030+02:00,3,0.05,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T01:30:00.104636+02:00,2026-04-14T01:30:10.474566+02:00,10,0.17,com.apple.ClockAngel,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T01:31:00.080938+02:00,2026-04-14T01:31:02.576388+02:00,2,0.03,com.apple.ClockAngel,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T01:32:26.450494+02:00,2026-04-14T01:32:28.809770+02:00,2,0.03,com.apple.mobiletimer,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T05:26:05.457617+02:00,2026-04-14T05:26:40.323465+02:00,34,0.57,com.apple.mobiletimer,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T07:00:00.122695+02:00,2026-04-14T07:00:06.589767+02:00,6,0.1,com.apple.ClockAngel,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T07:15:00.088794+02:00,2026-04-14T07:15:08.520055+02:00,8,0.13,com.apple.ClockAngel,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T07:23:22.132364+02:00,2026-04-14T07:23:31.616428+02:00,9,0.15,com.apple.mobiletimer,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T07:23:39.020748+02:00,2026-04-14T07:23:47.353860+02:00,8,0.13,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T07:23:47.380549+02:00,2026-04-14T07:23:50.359936+02:00,2,0.03,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T07:23:53.467898+02:00,2026-04-14T07:24:06.007786+02:00,12,0.2,com.apple.mobiletimer,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T07:45:00.086402+02:00,2026-04-14T07:45:10.923742+02:00,10,0.17,com.apple.ClockAngel,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T07:47:35.905935+02:00,2026-04-14T07:47:38.244954+02:00,2,0.03,com.apple.mobiletimer,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T07:47:39.378692+02:00,2026-04-14T07:48:07.780510+02:00,28,0.47,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T07:48:07.780510+02:00,2026-04-14T07:48:21.053568+02:00,13,0.22,com.microsoft.Office.Word,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T07:48:23.246154+02:00,2026-04-14T07:50:17.078749+02:00,113,1.88,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T07:50:17.100569+02:00,2026-04-14T07:50:43.860948+02:00,26,0.43,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T07:50:46.146283+02:00,2026-04-14T07:52:14.926142+02:00,88,1.47,com.facebook.Facebook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T08:00:41.374613+02:00,2026-04-14T08:00:48.627449+02:00,7,0.12,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T08:00:48.627449+02:00,2026-04-14T08:03:02.874956+02:00,134,2.23,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T08:24:38.429504+02:00,2026-04-14T08:24:45.741778+02:00,7,0.12,com.poligram.mmobilnost,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T08:40:23.111456+02:00,2026-04-14T08:41:56.429092+02:00,93,1.55,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T08:47:20.702629+02:00,2026-04-14T08:47:20.704943+02:00,0,0.0,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T08:47:20.725140+02:00,2026-04-14T08:47:27.579331+02:00,6,0.1,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T08:49:16.820872+02:00,2026-04-14T08:49:20.119603+02:00,3,0.05,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T08:49:20.138084+02:00,2026-04-14T08:49:43.703068+02:00,23,0.38,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T08:49:44.209128+02:00,2026-04-14T08:54:39.894155+02:00,295,4.92,com.facebook.Facebook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T08:54:41.027735+02:00,2026-04-14T08:54:56.625032+02:00,15,0.25,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:03:13.259084+02:00,2026-04-14T09:03:42.264188+02:00,29,0.48,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:04:55.057644+02:00,2026-04-14T09:05:09.280472+02:00,14,0.23,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:05:10.111701+02:00,2026-04-14T09:05:12.648526+02:00,2,0.03,com.apple.mobilecal,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:09:01.285905+02:00,2026-04-14T09:14:47.234335+02:00,345,5.75,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:15:52.125836+02:00,2026-04-14T09:15:52.194951+02:00,0,0.0,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:15:52.194951+02:00,2026-04-14T09:16:06.680046+02:00,14,0.23,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:16:10.452175+02:00,2026-04-14T09:32:35.581891+02:00,985,16.42,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:32:35.617707+02:00,2026-04-14T09:32:51.631405+02:00,16,0.27,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:32:51.631405+02:00,2026-04-14T09:33:41.928482+02:00,50,0.83,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:33:41.953089+02:00,2026-04-14T09:34:02.833140+02:00,20,0.33,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:34:02.833140+02:00,2026-04-14T09:42:37.623953+02:00,514,8.57,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:42:37.623953+02:00,2026-04-14T09:42:44.481863+02:00,6,0.1,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:42:45.129961+02:00,2026-04-14T09:43:13.981273+02:00,28,0.47,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:43:25.097250+02:00,2026-04-14T09:43:26.765617+02:00,1,0.02,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:43:29.870456+02:00,2026-04-14T09:43:33.237826+02:00,3,0.05,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:43:33.237826+02:00,2026-04-14T09:43:34.510505+02:00,1,0.02,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:46:04.264979+02:00,2026-04-14T09:46:05.792247+02:00,1,0.02,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:46:40.199702+02:00,2026-04-14T09:46:41.844896+02:00,1,0.02,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:46:43.573639+02:00,2026-04-14T09:47:05.968034+02:00,22,0.37,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:48:51.133193+02:00,2026-04-14T09:48:52.559827+02:00,1,0.02,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:48:54.171608+02:00,2026-04-14T09:49:42.051762+02:00,47,0.78,com.microsoft.Office.Outlook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:49:43.168339+02:00,2026-04-14T09:49:46.245455+02:00,3,0.05,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:49:46.268336+02:00,2026-04-14T09:49:56.399774+02:00,10,0.17,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:50:01.330774+02:00,2026-04-14T09:50:56.541573+02:00,55,0.92,com.facebook.Facebook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T09:56:44.000871+02:00,2026-04-14T09:56:52.659522+02:00,8,0.13,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T11:30:06.760739+02:00,2026-04-14T11:30:31.894957+02:00,25,0.42,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T11:30:37.428095+02:00,2026-04-14T11:30:47.067072+02:00,9,0.15,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T11:31:42.684036+02:00,2026-04-14T11:31:44.537756+02:00,1,0.02,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T11:31:44.537756+02:00,2026-04-14T11:31:55.452180+02:00,10,0.17,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-14T11:33:26.149078+02:00,2026-04-14T11:33:26.755990+02:00,0,0.0,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
